molecule_chembl_id,canonical_smiles,assay_description,assay_type,target_organism,target_pref_name,bioactivity_class,standard_value,target_organism_canonical_smiles,target_organism_isomeric_smiles,"bioactivity_class_labels (0-inactive, 1-active, 2-intermediate)",MW,LogP,NumHDonors,NumHAcceptors
145966788,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OC2CCN(CC2)C(=O)OC(C)(C)C,Inhibition of Middle East respiratory syndrome-related coronavirus 3CL protease using Dabcyl-KTSAVLQ/SGFRKME-Edans as substrate incubated for 30 mins followed by substrate addition measured after 1 hr by FRET assay,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,0.6,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,496.605,1.7367,3,7
145972878,CCOC(=O)N1CCC(CC1)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C=O,Inhibition of Middle East respiratory syndrome-related coronavirus 3CL protease using Dabcyl-KTSAVLQ/SGFRKME-Edans as substrate incubated for 30 mins followed by substrate addition measured after 1 hr by FRET assay,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,0.6,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,468.551,0.9581,3,7
145972878,CCOC(=O)N1CCC(CC1)OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O,Inhibition of Middle East respiratory syndrome-related coronavirus 3CL protease using Dabcyl-KTSAVLQ/SGFRKME-Edans as substrate incubated for 30 mins followed by substrate addition measured after 1 hr by FRET assay,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,0.6,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,468.551,0.9581,3,7
145964420,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC2CCN(CC2)S(=O)(=O)C.[Na+],Inhibition of Middle East respiratory syndrome-related coronavirus 3CL protease using Dabcyl-KTSAVLQ/SGFRKME-Edans as substrate incubated for 30 mins followed by substrate addition measured after 1 hr by FRET assay,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,0.6,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,578.642,-4.5701,4,10
145964420,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC2CCN(CC2)S(=O)(=O)C.[Na+],Inhibition of Middle East respiratory syndrome-related coronavirus 3CL protease using Dabcyl-KTSAVLQ/SGFRKME-Edans as substrate incubated for 30 mins followed by substrate addition measured after 1 hr by FRET assay,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,0.6,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,578.642,-4.5701,4,10
145964710,CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OC2CCN(CC2)S(=O)(=O)C,Inhibition of Middle East respiratory syndrome-related coronavirus 3CL protease using Dabcyl-KTSAVLQ/SGFRKME-Edans as substrate incubated for 30 mins followed by substrate addition measured after 1 hr by FRET assay,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,0.7,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,474.58,-0.2388,3,7
145964710,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OC2CCN(CC2)S(=O)(=O)C,Inhibition of Middle East respiratory syndrome-related coronavirus 3CL protease using Dabcyl-KTSAVLQ/SGFRKME-Edans as substrate incubated for 30 mins followed by substrate addition measured after 1 hr by FRET assay,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,0.7,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,474.58,-0.2388,3,7
145975081,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC2(CCN(CC2)C(=O)OC(C)(C)C)CC3=CC=CC=C3.[Na+],Inhibition of Middle East respiratory syndrome-related coronavirus 3CL protease using Dabcyl-KTSAVLQ/SGFRKME-Edans as substrate incubated for 30 mins followed by substrate addition measured after 1 hr by FRET assay,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,0.7,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,690.792,-0.9817,4,10
145975081,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC2(CCN(CC2)C(=O)OC(C)(C)C)CC3=CC=CC=C3.[Na+],Inhibition of Middle East respiratory syndrome-related coronavirus 3CL protease using Dabcyl-KTSAVLQ/SGFRKME-Edans as substrate incubated for 30 mins followed by substrate addition measured after 1 hr by FRET assay,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,0.7,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,690.792,-0.9817,4,10
145972736,CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OC2(CCN(CC2)S(=O)(=O)C)CC3=CC=CC=C3,Inhibition of Middle East respiratory syndrome-related coronavirus 3CL protease using Dabcyl-KTSAVLQ/SGFRKME-Edans as substrate incubated for 30 mins followed by substrate addition measured after 1 hr by FRET assay,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,0.7,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,564.705,1.3741,3,7
145972736,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OC2(CCN(CC2)S(=O)(=O)C)CC3=CC=CC=C3,Inhibition of Middle East respiratory syndrome-related coronavirus 3CL protease using Dabcyl-KTSAVLQ/SGFRKME-Edans as substrate incubated for 30 mins followed by substrate addition measured after 1 hr by FRET assay,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,0.7,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,564.705,1.3741,3,7
145976006,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OC2(CCN(CC2)C(=O)OC(C)(C)C)CC3=CC=CC=C3,Inhibition of Middle East respiratory syndrome-related coronavirus 3CL protease using Dabcyl-KTSAVLQ/SGFRKME-Edans as substrate incubated for 30 mins followed by substrate addition measured after 1 hr by FRET assay,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,0.8,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,586.73,3.3496,3,7
145976006,CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OC2(CCN(CC2)C(=O)OC(C)(C)C)CC3=CC=CC=C3,Inhibition of Middle East respiratory syndrome-related coronavirus 3CL protease using Dabcyl-KTSAVLQ/SGFRKME-Edans as substrate incubated for 30 mins followed by substrate addition measured after 1 hr by FRET assay,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,0.8,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,586.73,3.3496,3,7
145967285,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC2(CCN(CC2)S(=O)(=O)C)CC3=CC=CC=C3.[Na+],Inhibition of Middle East respiratory syndrome-related coronavirus 3CL protease using Dabcyl-KTSAVLQ/SGFRKME-Edans as substrate incubated for 30 mins followed by substrate addition measured after 1 hr by FRET assay,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,0.9,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,668.767,-2.9572,4,10
145967285,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC2(CCN(CC2)S(=O)(=O)C)CC3=CC=CC=C3.[Na+],Inhibition of Middle East respiratory syndrome-related coronavirus 3CL protease using Dabcyl-KTSAVLQ/SGFRKME-Edans as substrate incubated for 30 mins followed by substrate addition measured after 1 hr by FRET assay,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,0.9,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,668.767,-2.9572,4,10
2817763,C1=C(C(=NC(=C1SC#N)N)N)SC#N,MERS_3CL Pro protease inhibition IC50  by FRET kind of response from peptide substrate,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,2.3,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,223.286,1.39236,2,7
11427553,C1CN(CCN1)C(=O)C2=CC=C(C=C2)C=CC3=NNC4=CC=CC=C43,MERS_3CL Pro protease inhibition IC50  by FRET kind of response from peptide substrate,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,3.6,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,332.407,2.7787,2,3
11427553,C1CN(CCN1)C(=O)C2=CC=C(C=C2)/C=C/C3=NNC4=CC=CC=C43,MERS_3CL Pro protease inhibition IC50  by FRET kind of response from peptide substrate,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,3.6,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,332.407,2.7787,2,3
2747117,C1COC2=C(O1)C=CC(=C2)N3C(=O)NN=C3SC4=NC=C(S4)[N+](=O)[O-],MERS_3CL Pro protease inhibition IC50  by FRET kind of response from peptide substrate,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,3.8,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,379.379,1.8477,1,10
145964401,CCC1(CCN(CC1)C(=O)OC(C)(C)C)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C=O,Inhibition of Middle East respiratory syndrome-related coronavirus 3CL protease using Dabcyl-KTSAVLQ/SGFRKME-Edans as substrate incubated for 30 mins followed by substrate addition measured after 1 hr by FRET assay,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,6.1,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,524.659,2.5169,3,7
145964401,CCC1(CCN(CC1)C(=O)OC(C)(C)C)OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O,Inhibition of Middle East respiratory syndrome-related coronavirus 3CL protease using Dabcyl-KTSAVLQ/SGFRKME-Edans as substrate incubated for 30 mins followed by substrate addition measured after 1 hr by FRET assay,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,6.1,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,524.659,2.5169,3,7
145972809,CCC1(CCN(CC1)C(=O)OC(C)(C)C)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C(O)S(=O)(=O)[O-].[Na+],Inhibition of Middle East respiratory syndrome-related coronavirus 3CL protease using Dabcyl-KTSAVLQ/SGFRKME-Edans as substrate incubated for 30 mins followed by substrate addition measured after 1 hr by FRET assay,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,7.5,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,628.721,-1.8144,4,10
145972809,CCC1(CCN(CC1)C(=O)OC(C)(C)C)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C(O)S(=O)(=O)[O-].[Na+],Inhibition of Middle East respiratory syndrome-related coronavirus 3CL protease using Dabcyl-KTSAVLQ/SGFRKME-Edans as substrate incubated for 30 mins followed by substrate addition measured after 1 hr by FRET assay,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,7.5,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,628.721,-1.8144,4,10
5339,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,Binding affinity to MERS-CoV papain-like protease by SPR analysis,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,7.6,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,398.4,3.7016,3,7
5305368,C1COCCN1C2=CC=C(C=C2)C=CC3=NC4=CC=CC=C4C(=C3)C(=O)O,Binding affinity to MERS-CoV papain-like protease by SPR analysis,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,7.6,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,360.413,3.94,1,4
5305368,C1COCCN1C2=CC=C(C=C2)/C=C/C3=NC4=CC=CC=C4C(=C3)C(=O)O,Binding affinity to MERS-CoV papain-like protease by SPR analysis,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,7.6,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,360.413,3.94,1,4
2816264,CN1C2=C(N=C1N=NC3=C(NC(=O)NC3=O)O)N(C(=O)N(C2=O)C)C,Binding affinity to MERS-CoV papain-like protease by SPR analysis,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,7.6,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,348.279,-1.5317,3,11
1643368,CN1C2=CC=CC=C2SC1=CC(=O)COC,Binding affinity to MERS-CoV papain-like protease by SPR analysis,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,7.6,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,235.308,2.2854,0,4
1643368,CN\1C2=CC=CC=C2S/C1=C\C(=O)COC,Binding affinity to MERS-CoV papain-like protease by SPR analysis,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,7.6,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,235.308,2.2854,0,4
135473051,CC1=CC(=C(C=C1)C)CSC2=NC(=C(C(=O)N2)C#N)C3CCCCC3,Binding affinity to MERS-CoV papain-like protease by SPR analysis,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,7.6,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,353.491,4.59842,1,4
786691,CC1=CC(=NC(=O)N1S(=O)(=O)C2=CC=C(C=C2)N)C,Binding affinity to MERS-CoV papain-like protease by SPR analysis,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,7.6,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,279.321,0.67934,1,6
149096,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,MERS_3CL Pro protease inhibition IC50  by FRET kind of response from peptide substrate,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,7.6,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,361.373,1.544,1,6
149096,C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,MERS_3CL Pro protease inhibition IC50  by FRET kind of response from peptide substrate,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,7.6,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,361.373,1.544,1,6
219104,CCC(C)SSC1=NC=CN1,MERS_3CL Pro protease inhibition IC50  by FRET kind of response from peptide substrate,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,7.6,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,188.321,2.9485,1,3
3797,CC(C)N(CCC(=O)C1=CC2=CC=CC=C2C=C1)CC3=CC=CC=C3,MERS_3CL Pro protease inhibition IC50  by FRET kind of response from peptide substrate,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,8.1,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,331.459,5.3232,0,2
390892,C[N+]1=C2C=C(C=CC2=CC3=C1C=C(C=C3)N)N.C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N.Cl.[Cl-],MERS_3CL Pro protease inhibition IC50  by FRET kind of response from peptide substrate,B,ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (Betacoronavirus England 1),active,10,CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,CC(C)C[C@H](C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,1,505.453,1.9601,4,5
